日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,工作網址
2020-07-06,會計助理/專員,金盟營造有限公司,台北市中山區明水路,"26,000",1. 收發、記錄及彙整憑證，登錄至會計軟體。2. 審核發票、單據及一般會計帳務處理。3. 處理廠商貨款或費用等應付款項帳務。4. 處理客戶應收款項帳務。5. 銀行及支票開立作業。6. 定期審核帳務產出相關管理報表。7. 其他相關行政作業。8. 執行主管交辦事項。要求條件 ● 商業及管理學門 相關科系,台北市中山區,1年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/85985749/
2020-07-08,S-金融理財專員(羅東分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000",1. 負責證券、期貨、選擇權之開發。2. 協銷各項金融商品（如：基金、ETF與結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。,宜蘭縣羅東鎮,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/91114561/
2020-07-05,S-金融理財專員(台中分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1. 負責證券、期貨、選擇權之開發及接單。 2. 協銷各項金融商品（如：基金、保險及結構型商品）。 3. 協助客戶進行投資理財規劃。 4. 提供投資理財商品的諮詢服務。5. 開發客戶。6. 維護客戶關係。7. 執行客戶指定之交易事項。(本薪26-35K,另依業績狀況核發業績獎金)要求條件 ● 貿易學類,其他商業及管理學類,財務金融學類 相關科系 ● 證券商業務員,期貨商業務員 專業憑證 ● 擁有 輕型機車 駕照",台中市西區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/86021746/
2020-07-05,S-金融理財專員(員林分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1. 負責證券、期貨、選擇權之開發及接單。2. 協銷各項金融商品（如：基金、保險及結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。5. 負責法人及VIP客戶的綜合資產管理。(本薪26-35K,另依業績狀況核發業績獎金)要求條件 ● 證券商業務員,期貨商業務員,金融市場常識與職業道德 專業憑證 ● 擁有 輕型機車,普通小型車 駕照",彰化縣員林市,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/86021779/
2020-07-05,S-金融理財專員(信義分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,面議（經常性薪資4萬/月含以上）,"1. 負責證券、期貨、選擇權之開發及接單；提供有關證券、債券、市場條件、投資前途及財務狀況等擬投資之資料。2. 分析證券、債券、外匯及其他財務市場之趨勢。3. 協銷各項金融商品（如：基金、保險及結構型商品）。4. 記錄及傳送證券、股票、公債、外匯等買賣訂單。6. 維護客戶關係。7. 協助客戶進行投資理財規劃；提供投資理財商品的諮詢服務。8. 負責法人及VIP客戶的綜合資產管理。9. 執行客戶指定之交易事項。要求條件 ● 證券商業務員,證券商高級業務員,期貨商業務員 專業憑證",台北市大安區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/86021774/
2020-07-05,S-金融理財專員(中盛分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","證券.期權.財富管理等金融理財業務開發與經營.(本薪26-35K,另依業績狀況核發業績獎金)要求條件 ● 證券商業務員 專業憑證",台中市西屯區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/86021725/
2020-07-05,S-金融理財專員(豐原分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1. 提供有關證券、債券、市場條件、投資前途及財務狀況等擬投資之資料。2. 分析證券、債券、外匯及其他財務市場之趨勢。3. 提供契約條款、股票及債券貸款之諮詢及磋商，以便為客戶籌措資金。4. 記錄及傳送證券、股票、公債、外匯等買賣訂單。5. 開發客戶。6. 維護客戶關係。7. 執行客戶指定之交易事項。(本薪26-35K,另依業績狀況核發業績獎金)要求條件 ● 人身保險業務員,證券商業務員,信託業業務人員信託業務專業測驗（信託法規乙科）,投信投顧相關法規（含自律規範） 專業憑證",台中市豐原區,2年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/86021804/
2020-07-05,S-金融理財專員(萬盛分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1. 負責證券、期貨、選擇權之開發。2. 協銷各項金融商品（如：基金、保險及結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。5. 負責法人及VIP客戶的綜合資產管理(本薪26-35K,另依業績狀況核發業績獎金)",台北市中山區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/86021798/
2020-07-05,S-金融理財專員(新竹分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1. 負責證券、期貨、選擇權之開發及接單。2. 協銷各項金融商品（如：基金、保險及結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。5. 負責法人及VIP客戶的綜合資產管理。(本薪26-35K,另依業績狀況核發業績獎金)要求條件 ● 商業及管理學門 相關科系 ● 證券商業務員,期貨商業務員 專業憑證",新竹市東區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/86027461/
2020-07-05,S-金融理財專員(復興分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1. 負責證券、期貨、選擇權之開發及接單。2. 協銷各項金融商品（如：基金、保險及結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。5. 負責法人及VIP客戶的綜合資產管理。(本薪26-35K,另依業績狀況核發業績獎金)",台北市中山區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/86021784/
2020-07-05,S-金融理財專員(嘉義分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1. 提供有關證券、債券、市場條件、投資前途及財務狀況等擬投資之資料。2. 分析證券、債券、外匯及其他財務市場之趨勢。3. 開發客戶。4. 維護客戶關係。5. 執行客戶指定之交易事項。(本薪26-35K,另依業績狀況核發業績獎金)",嘉義市東區,2年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/86021800/
2020-07-05,S-金融理財專員(大園分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1.提供有關證券、債券、市場條件、投資前途及財務狀況等擬投資之資料。2.分析證券、債券、外匯及其他財務市場之趨勢。3.提供契約條件、股票及債卷貸款之諮詢及磋商。4.開發客戶。5.維護客戶關係。6.執行客戶指定之交易事項。(本薪26-35K,另依業績狀況核發業績獎金)",桃園市大園區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/86021716/
2020-07-05,S-金融理財專員(北高雄分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1.從財務規劃專業角度，檢視客戶現況並確認其中、長期的財務需求，並以股票、債券、基金和保險等全方位財富管理服務平台，提供客戶最適切的理財服務及金融產品以滿足客戶需求，達成其理財目標。2.開發財富管理客戶，達成開戶目標，並追求管理資產規模穩健成長。3.提供客戶專業服務及各項投資建議，維持良好的客戶關係。4.遵循組織的業務擴展計劃及策略。(本薪26-35K,另依業績狀況核發業績獎金)要求條件 ● 人身保險業務員,產物保險業務員,證券商業務員,期貨商業務員,金融市場常識與職業道德,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證 ● 擁有 輕型機車,普通小型車 駕照",高雄市鼓山區,1年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/86021738/
2020-07-08,B-電子金融處-數位金融平台規劃人員(理財投資),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"35,000",1.理財投資數位金融平台國內外創新發展情蒐分析2.網路銀行、行動銀行理財投資平台流程規劃及維運。3.數位金融平台數據統計分析要求條件 ● 商業及管理學門 相關科系,台北市中山區,1年工作經驗以上,大學,https://www.1111.com.tw/job/91127861/
2020-07-05,金融理財專員(新竹地區),群益金鼎證券股份有限公司,群益金鼎證券,"23,800","推廣及開發新的卓越理財客戶及菁英運籌理財客戶，達成開戶目標,需具備客戶基礎要求條件 ● 商業及管理學門 相關科系 ● 人身保險業務員,證券商業務員,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證",新竹市東區,2年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/65988634/
2020-07-08,S-金融理財顧問Financial Advisor(台南分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,面議（經常性薪資4萬/月含以上）,"1.理財規劃及資產配置2.股票、債券、基金和保險等全方位財富管理，以滿足客戶理財需求。要求條件 ● 衍生性金融商品銷售人員,人身保險業務員,產物保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,證券商業務員,期貨商業務員,投信投顧業務員,結構型商品銷售人員,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證",台南市南區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/78592258/
2020-07-08,S-金融理財顧問-Financial Advisor(敦南分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,面議（經常性薪資4萬/月含以上）,"1. 負責證券、期貨、選擇權之開發及接單。2. 開發財富管理客戶.協銷各項金融商品（如：基金、保險及衍生性金融商品）。3. 協助客戶進行投資理財規劃.並追求資產規模穩定成長。4. 提供投資理財商品的諮詢服務。5. 遵循組織的業務擴展計畫及策略。要求條件 ● 理財規劃人員,人身保險業務員,產物保險業務員,外幣收付之非投資型人身保險資格證照,證券商業務員,證券商高級業務員,期貨商業務員,金融市場常識與職業道德,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證",台北市大安區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/78513979/
2020-07-06,S-金融營業員／理財專員(板新分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"26,000","1. 負責證券、期貨、選擇權之開發及接單。2. 協銷各項金融商品（如：基金、保險及結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。5. 負責法人及VIP客戶的綜合資產管理。(本薪26-35K,另依業績狀況核發業績獎金)要求條件 ● 人身保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,證券商業務員,期貨商業務員,投信投顧業務員,金融市場常識與職業道德 專業憑證",新北市板橋區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/91294712/
2020-07-08,S-金融理財顧問Financial Advisor(苓雅分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,面議（經常性薪資4萬/月含以上）,1.從財務規劃專業角度，檢視客戶現況並確認其中、長期的財務需求，並以股票、債券、基金和保險等全方位財富管理服務平台，提供客戶最適切的理財服務及金融產品以滿足客戶需求，達成其理財目標。2.開發財富管理客戶，達成開戶目標，並追求管理資產規模穩健成長。3.提供客戶專業服務及各項投資建議，維持良好的客戶關係。4.遵循組織的業務擴展計劃及策略。,高雄市苓雅區,2年工作經驗以上,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/78592280/
2020-07-08,S-金融理財顧問Financial Advisor(板盛分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,面議（經常性薪資4萬/月含以上）,"優先考量：具有客戶信任基礎為佳，提供高底薪高獎金制度。1. FA的特質:正面、積極、可影響他人。2. FA的資格:客戶戶數及資產、人脈充足、MGM能力高。3. FA的準備:具備一定資產客戶基礎、評析客戶投資風險承受度及投資商品屬性 。4. FA的責任:以專家角度提供財富管理相關的正確觀念及滿足客戶商品，以期達成客戶的財富管理目標視為己任。5. FA的專業:分析商品的投資屬性與風險，協助達成客戶資產配置的期望報酬的專業技能。6. FA的業務專案執行追蹤及目標達成。要求條件 ● 人身保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,證券商業務員,期貨商業務員,投信投顧業務員,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證",新北市板橋區,2年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/78592271/
2020-07-04,S-金融理財規劃專員(復興分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"25,000","1. 提供有關證券、債券、市場條件、投資前途及財務狀況等擬投資之資料。2. 分析證券、債券、外匯及其他財務市場之趨勢。3. 提供契約條款、股票及債券貸款之諮詢及磋商，以便為客戶籌措資金。4. 記錄及傳送證券、股票、公債、外匯等買賣訂單。5. 開發客戶。6. 維護客戶關係。7. 執行客戶指定之交易事項。要求條件 ● 商業及管理學門,數學統計學門,電算機學門 相關科系",台北市中山區,經驗不拘,"大學,碩士,博士",https://www.1111.com.tw/job/91199502/
2020-07-06,理財顧問(新店),日盛金融控股股份有限公司,日盛金控,"30,000","提供客戶理財諮詢服務及銷售金融商品,並做為日後理財儲備主管之培訓人選要求條件 ● 人身保險業務員,投資型保險商品業務員,投信投顧業務員,信託業業務人員信託業務專業測驗 專業憑證",新北市新店區,2年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/76428283/
2020-07-06,理財顧問(屏東),日盛金融控股股份有限公司,日盛金控,"30,000","1. 提供有關證券、債券、市場條件、投資前途及財務狀況等擬投資之資料。 2. 分析證券、債券、外匯及其他財務市場之趨勢。 3. 提供契約條款、股票及債券貸款之諮詢及磋商，以便為客戶籌措資金。 4. 記錄及傳送證券、股票、公債、外匯等買賣訂單。 5. 開發客戶。 6. 維護客戶關係。 7. 執行客戶指定之交易事項。要求條件 ● 人身保險業務員,外幣收付之非投資型人身保險資格證照,信託業業務人員信託業務專業測驗 專業憑證",屏東縣屏東市,2年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/76428301/
2020-07-06,科技金融_私人銀行系統分析師,中國信託金融控股股份有限公司(中國信託),台北市南港區經貿二路,面議（經常性薪資4萬/月含以上）,1. 需求分析、系統設計及系統文件撰寫。2. 新系統專案建置。3. 系統開發維運及問題排除。,台北市南港區,3年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/91510390/
2020-07-08,B-分行-理財專員(嘉南區),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"32,000","協助客戶投資理財規劃，提升分行手續費收入，維繫現有客戶關係。要求條件 ● 人身保險業務員,產物保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,期貨商業務員,投信投顧業務員,銀行內部控制與內部稽核測驗(一般金融),結構型商品銷售人員,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證 ● 擁有 輕型機車,普通重機車 駕照",台南市東區,2年工作經驗以上,"大學,碩士",https://www.1111.com.tw/job/91461049/
2020-07-08,B-分行-理財專員(大台北),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"36,000","●開發暨維繫客戶關係●推廣各項金融商品及特色分析●提供客戶資產配置的建議、分析投資績效及報表~錄取後，分發至全省分行(分行數:129家)~要求條件 ● 人身保險業務員,產物保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,投信投顧業務員,信託業業務人員信託業務專業測驗,銀行內部控制與內部稽核測驗(一般金融),金融市場常識與職業道德 專業憑證 ● 擁有 輕型機車,普通小型車 駕照",台北市中山區,2年工作經驗以上,"大學,碩士",https://www.1111.com.tw/job/91461000/
2020-07-08,B-分行-理財專員(高屏區),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"32,000","協助客戶投資理財規劃，提升分行手續費收入，維繫現有客戶關係。要求條件 ● 人身保險業務員,產物保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,投信投顧業務員,銀行內部控制與內部稽核測驗(一般金融),信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證",高雄市左營區,2年工作經驗以上,"大學,碩士",https://www.1111.com.tw/job/91461208/
2020-07-06,理財顧問(北台中),日盛金融控股股份有限公司,日盛金控,"30,000","客戶維護及基金保險等理財商品銷售及資產配置要求條件 ● 商業及管理學門 相關科系 ● 人身保險業務員,投資型保險商品業務員,投信投顧業務員,信託業業務人員信託業務專業測驗 專業憑證 ● 擁有 輕型機車 駕照",台中市北區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/76536006/
2020-07-06,理財顧問(北高雄),日盛金融控股股份有限公司,日盛金控,"30,000","理財顧問(北高雄)要求條件 ● 人身保險業務員,投資型保險商品業務員,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證",高雄市三民區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/79409416/
2020-07-08,數位金融_部門主管,遠東國際商業銀行,台北市大安區敦化南路,面議（經常性薪資4萬/月含以上）,負責數位金融商業模式研究、大數據應用、產品設計、行銷推廣、系統建置、....等。,台北市信義區,10年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/85922854/
2020-07-07,數位金融_MarTech行銷師,遠東國際商業銀行,台北市大安區敦化南路,面議（經常性薪資4萬/月含以上）,"1.具數位行銷整合經驗5年以上，整合行銷、數據、社群、內容、客戶體驗、管理，借科技深化顧客洞察，運用MarTech數位行銷整合，負責Bankee數位銀行年度營運目標(KPI)。2.面試請務必攜帶作品個案與績效。要求條件 ● Google AdWords,Google Analytics 專業憑證",台北市信義區,5年工作經驗以上,"大學,碩士",https://www.1111.com.tw/job/91532394/
2020-07-08,B-分行-理財專員(桃竹區),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"32,000","協助客戶投資理財規劃，維繫現有客戶關係要求條件 ● 人身保險業務員,產物保險業務員,投資型保險商品業務員 專業憑證",新竹市東區,2年工作經驗以上,"大學,碩士",https://www.1111.com.tw/job/79791391/
2020-07-04,BR-理財專員(桃竹區),安泰商業銀行股份有限公司(總公司) （安泰銀行）,台北市信義區信義路,"30,000",1.VIP客戶開發與維護。2.透過個人理財諮詢與金融商品行銷服務為客戶創造最大價值。3.具銀行財富管理相關業務2年(含)以上推廣經驗。,桃園市中壢區,2年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/79653120/
2020-07-08,B-分行-理財專員(宜蘭地區),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"35,000","●開發暨維繫客戶關係●推廣各項金融商品及特色分析●提供客戶資產配置的建議、分析投資績效及報表~錄取後，分發至全省分行(分行數:129家)~要求條件 ● 人身保險業務員,產物保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,投信投顧業務員,銀行內部控制與內部稽核測驗(一般金融),金融市場常識與職業道德,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證 ● 擁有 輕型機車,普通小型車 駕照",宜蘭縣宜蘭市,2年工作經驗以上,"大學,碩士",https://www.1111.com.tw/job/79858873/
2020-07-05,S-理財專員(板新分公司),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"30,000","1. 提供有關證券、債券、市場條件、投資前途及財務狀況等擬投資之資料。2. 分析證券、債券、外匯及其他財務市場之趨勢。3. 提供契約條款、股票及債券貸款之諮詢及磋商，以便為客戶籌措資金。4. 記錄及傳送證券、股票、公債、外匯等買賣訂單。5. 開發客戶。6. 維護客戶關係。7. 執行客戶指定之交易事項。要求條件 ● 人身保險業務員,產物保險業務員,證券商業務員,期貨商業務員,投信投顧業務員,金融市場常識與職業道德 專業憑證",新北市板橋區,經驗不拘,"高中職,專科,大學,碩士,博士",https://www.1111.com.tw/job/86012506/
2020-07-08,B-分行-理財專員(台中、彰化、員林),永豐金融控股股份有限公司(永豐銀行/永豐金證券/永豐金租賃),台北市中山區八德路,"32,000","1.開發暨維繫客戶關係2.推廣各項金融商品及特色分析3.提供客戶資產配置的建議、分析投資績效及報表要求條件 ● 人身保險業務員,產物保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,投信投顧業務員,信託業業務人員信託業務專業測驗,銀行內部控制與內部稽核測驗(一般金融) 專業憑證",台中市西區,2年工作經驗以上,"大學,碩士",https://www.1111.com.tw/job/91460944/
2020-07-06,理財顧問(北桃園),日盛金融控股股份有限公司,日盛金控,"30,000","1. 開發及維繫客戶2. 協助客戶進行財務規劃3. 金融理財業務推廣要求條件 ● 人身保險業務員,投資型保險商品業務員,期貨商業務員,投信投顧業務員,信託業業務人員信託業務專業測驗（信託法規乙科） 專業憑證 ● 擁有 輕型機車 駕照",桃園市桃園區,1年工作經驗以上,"專科,大學,碩士,博士",https://www.1111.com.tw/job/76523221/
2020-07-06,理財顧問(營業部),日盛金融控股股份有限公司,日盛金控,"30,000","理財顧問(營業部)要求條件 ● 人身保險業務員,投資型保險商品業務員,外幣收付之非投資型人身保險資格證照,信託業業務人員信託業務專業測驗 專業憑證",台北市中正區,經驗不拘,"專科,大學,碩士,博士",https://www.1111.com.tw/job/71597288/
2020-07-08,數位金融_FinTech規劃師,遠東國際商業銀行,台北市大安區敦化南路,面議（經常性薪資4萬/月含以上）,1、金融科技創新(FinTech)應用研究 (研析國內外金融科技創新案例，並評估新服務導入可行性)2、金融科技創新(FinTech)專案規劃執行3、數位金融產品－設計、規劃、執行及管理,台北市大安區,3年工作經驗以上,"大學,碩士,博士",https://www.1111.com.tw/job/91546474/
2020-07-04,屏東-理財業務人員,高雄銀行股份有限公司,高雄市左營區博愛二路,"32,576","【學歷及資格條件】1.國內外大專以上學歷畢業者(具理財業務經驗3年以上者除外)。2.具備保險(人身、財產、外幣收付非投資型及投資型)業務員銷售資格。3.具信託業業務人員資格，並具下列條件之一者：(1)證券投資分析人員資格。(2)經證券投資信託及顧問事業之業務員測驗合格。(3)取得證券商高級業務員合格證書。(4)曾擔任國內、外基金經理人工作經驗1年以上。(5)信託業務專業測驗合格，並經證券投資信託及顧問事業法規測驗合格。(6)國內、外大學以上學歷，並擔任證券、期貨機構或信託業之業務人員3年以上。4.具備結構型商品或衍生性金融商品等推介人員資格。5.銀行內部控制與內部稽核測驗合格。6.金融市場常識與職業道德測驗合格(到職時須於5年有效期限內)。7.具良好溝通技巧與高度服務熱忱、抗壓性高，並能配合具備本行因業務需要增加之相關證照資格，經驗不拘、有金融業相關理財工作經驗者尤佳。8.試用期間以6個月為限(不得延長)，於該期間須達業務目標(KPI)要求(目標手續費收入比照本行各分行現行條件予以七折計算)，業務目標(KPI)考核以試用期間前5個月KPI總達成率須達210％(含)且6個月KPI總達成率須達280％(含)以上始屬合格適任，如未達前開KPI總達成率目標之要求，本行得提前終止試用契約。經本行考核合格後正式進用；不合格者，予以資遣。9.經試用期滿正式派用後，凡業務目標(KPI)未達規定目標者，應接受輔導6個月，若仍未符改善目標者，予以資遣。【需求地區及錄取名額】	全區(台中以北、台南以南)36人【待遇（月支薪給）】1.錄取人員以理財業務工作經驗，給予如下薪資待遇：理財業務工作經驗，職等職級，薪資待遇逾3年，6職等1~15級，37,181元~53,098元1~3年，5職等2~15級，33,563元~46,027元未達1年(含無經驗者)，5職等1級起，32,576元起2.理財業務工作經驗1年以上者，依薪資證明、相關證照等條件，彈性敘薪進用。【甄選方式】面試【面試時間】報名經初核後，即通知面試【其他規定事項】1.性別不拘。2.108年應屆畢業生得先行報考，惟如獲通知可參加第二階段面試者，須於指定日期前提供畢業學校出具應考人可於108年7月31日以前畢業且取得畢業證書之證明，否則取銷參加甄選（試）資格。3.學歷須為教育部認可之學校畢業，並持有畢業證書（不得以同等學力報考）；畢業證書如係國外學歷須加附中文譯本，並經我國駐外單位（包括我國駐當地使、領館或派駐當地之文化、貿易、商務機構或其他經我國政府認可之機構或公證人）簽證。4.凡有下列各款情事之一者，不得進用為本行從業人員：  (1)通緝在案尚未結案者。  (2)受有期徒刑之宣告，尚未結案者。  (3)受監護宣告，尚未撤銷者。  (4)患有法定傳染病，經治療後仍有傳染之虞者。5.錄取人員限於報考之需求地區服務，進用後不得請調本行其他地區單位。6.錄取人員先行試用6個月，並經本行考核合格後正式派用；不合格者，予以資遣。7.報名條件如有隱瞞不實經查證屬實者，不予錄取，或雖經錄用，仍即予解僱。8.經審查符合應試條件者，另行通知繳交相關證件及甄試事宜；不合者或經甄試而未錄用者，恕不退件亦不另行通知。【報名方式】請於本（108）年1月1日起，逕自高雄銀行網站www.bok.com.tw報名。【其他福利】1.每季依個人考核及工作績效核發工作獎金，2.每年依盈餘達成金額狀況及個人工作績效核發績效獎金，3.年度依盈餘狀況分派員工酬勞，4.工作滿6個月後給予特別休假，5.優惠存、放款利率等職工福利（從業人員消費性貸款需工作滿一年後始得辦理）。上開其他福利均為本行現況，本行得依經營狀況及配合法規修訂調整之。【報到上班】經通知後上班",屏東縣,經驗不拘,不拘,https://www.1111.com.tw/job/79036533/
